fecha,competicion,local,visitante,goles_local,goles_visitante
2024-03-26,UEFA Nations League,Lithuania,Gibraltar,1.0,0.0
2024-03-26,UEFA Euro qualification,Wales,Poland,0.0,0.0
2024-03-26,UEFA Euro qualification,Ukraine,Iceland,2.0,1.0
2024-03-26,UEFA Euro qualification,Georgia,Greece,0.0,0.0
2024-03-26,FIFA World Cup qualification,India,Afghanistan,1.0,2.0
2024-03-26,FIFA World Cup qualification,Kuwait,Qatar,1.0,2.0
2024-03-26,FIFA World Cup qualification,Syria,Myanmar,7.0,0.0
2024-03-26,FIFA World Cup qualification,Thailand,South Korea,0.0,3.0
2024-03-26,FIFA World Cup qualification,China,Singapore,4.0,1.0
2024-03-26,FIFA World Cup qualification,Kyrgyzstan,Taiwan,5.0,1.0
2024-03-26,FIFA World Cup qualification,Malaysia,Oman,0.0,2.0
2024-03-26,FIFA World Cup qualification,Uzbekistan,Hong Kong,3.0,0.0
2024-03-26,FIFA World Cup qualification,Turkmenistan,Iran,0.0,1.0
2024-03-26,FIFA World Cup qualification,Philippines,Iraq,0.0,5.0
2024-03-26,FIFA World Cup qualification,Vietnam,Indonesia,0.0,3.0
2024-03-26,FIFA World Cup qualification,Tajikistan,Saudi Arabia,1.0,1.0
2024-03-26,FIFA World Cup qualification,Jordan,Pakistan,7.0,0.0
2024-03-26,FIFA World Cup qualification,Bahrain,Nepal,3.0,0.0
2024-03-26,FIFA World Cup qualification,Yemen,United Arab Emirates,0.0,3.0
2024-03-26,FIFA World Cup qualification,Bangladesh,Palestine,0.0,1.0
2024-03-26,FIFA World Cup qualification,Australia,Lebanon,5.0,0.0
2024-03-26,FIFA World Cup qualification,British Virgin Islands,United States Virgin Islands,0.0,0.0
2024-03-26,FIFA World Cup qualification,Turks and Caicos Islands,Anguilla,1.0,1.0
2024-03-26,Friendly,Argentina,Costa Rica,3.0,1.0
2024-03-26,Friendly,Austria,Turkey,6.0,1.0
2024-03-26,Friendly,Colombia,Romania,3.0,2.0
2024-03-26,Friendly,Czech Republic,Armenia,2.0,1.0
2024-03-26,Friendly,Denmark,Faroe Islands,2.0,0.0
2024-03-26,Friendly,El Salvador,Honduras,1.0,1.0
2024-03-26,Friendly,England,Belgium,2.0,2.0
2024-03-26,Friendly,France,Chile,3.0,2.0
2024-03-26,Friendly,Germany,Netherlands,2.0,1.0
2024-03-26,Friendly,Hungary,Kosovo,2.0,0.0
2024-03-26,Friendly,Ivory Coast,Uruguay,2.0,1.0
2024-03-26,Friendly,Latvia,Liechtenstein,1.0,1.0
2024-03-26,Friendly,Malta,Belarus,0.0,0.0
2024-03-26,Friendly,Morocco,Mauritania,0.0,0.0
2024-03-26,Friendly,Nicaragua,Cuba,0.0,1.0
2024-03-26,Friendly,Norway,Slovakia,1.0,1.0
2024-03-26,Friendly,Peru,Dominican Republic,4.0,1.0
2024-03-26,Friendly,Republic of Ireland,Switzerland,0.0,1.0
2024-03-26,Friendly,Scotland,Northern Ireland,0.0,1.0
2024-03-26,Friendly,Senegal,Benin,1.0,0.0
2024-03-26,Friendly,Slovenia,Portugal,2.0,0.0
2024-03-26,Friendly,Spain,Brazil,3.0,3.0
2024-03-26,Friendly,Finland,Estonia,2.0,1.0
2024-03-26,African Cup of Nations qualification,Liberia,Djibouti,0.0,0.0
2024-03-26,African Cup of Nations qualification,Eswatini,Somalia,2.0,2.0
2024-03-26,African Cup of Nations qualification,Mauritius,Chad,1.0,2.0
2024-03-26,African Cup of Nations qualification,South Sudan,São Tomé and Príncipe,0.0,0.0
2024-03-26,Oceania Nations Cup qualification,Tonga,Cook Islands,0.0,1.0
2024-04-06,Marianas Cup,Northern Mariana Islands,Guam,2.0,2.0
2024-04-07,Marianas Cup,Northern Mariana Islands,Guam,2.0,1.0
2024-04-14,Friendly,Trinidad and Tobago,Guyana,2.0,1.0
2024-04-16,Friendly,Trinidad and Tobago,Guyana,2.0,0.0
2024-04-26,Friendly,Grenada,Saint Vincent and the Grenadines,0.0,3.0
2024-04-26,Friendly,Guatemala,Nicaragua,1.0,1.0
2024-05-21,Friendly,Galicia,Panama,0.0,2.0
2024-05-21,Friendly,Basque Country,Uruguay,1.0,1.0
2024-05-31,Friendly,Bolivia,Mexico,0.0,1.0
2024-05-31,Friendly,Costa Rica,Uruguay,0.0,0.0
2024-06-01,Friendly,Greenland,Turkmenistan,0.0,5.0
2024-06-02,Friendly,Indonesia,Tanzania,0.0,0.0
2024-06-03,Friendly,Albania,Liechtenstein,3.0,0.0
2024-06-03,Friendly,Croatia,North Macedonia,3.0,0.0
2024-06-03,Friendly,England,Bosnia and Herzegovina,3.0,0.0
2024-06-03,Friendly,Germany,Ukraine,0.0,0.0
2024-06-03,Friendly,Gibraltar,Scotland,0.0,2.0
2024-06-04,Friendly,Austria,Serbia,2.0,1.0
2024-06-04,Friendly,Italy,Turkey,0.0,0.0
2024-06-04,Friendly,Portugal,Finland,4.0,2.0
2024-06-04,Friendly,Republic of Ireland,Hungary,2.0,1.0
2024-06-04,Friendly,Romania,Bulgaria,0.0,0.0
2024-06-04,Friendly,Slovenia,Armenia,2.0,1.0
2024-06-04,Friendly,Switzerland,Estonia,4.0,0.0
2024-06-05,Friendly,Belgium,Montenegro,2.0,0.0
2024-06-05,Friendly,Denmark,Sweden,2.0,1.0
2024-06-05,Friendly,France,Luxembourg,3.0,0.0
2024-06-05,Friendly,Mexico,Uruguay,0.0,4.0
2024-06-05,Friendly,Norway,Kosovo,3.0,0.0
2024-06-05,Friendly,San Marino,Slovakia,0.0,4.0
2024-06-05,Friendly,Spain,Andorra,5.0,0.0
2024-06-05,FIFA World Cup qualification,Sierra Leone,Djibouti,2.0,1.0
2024-06-05,FIFA World Cup qualification,Togo,South Sudan,1.0,1.0
2024-06-05,FIFA World Cup qualification,Namibia,Liberia,1.0,1.0
2024-06-05,FIFA World Cup qualification,Tunisia,Equatorial Guinea,1.0,0.0
2024-06-05,FIFA World Cup qualification,Central African Republic,Chad,1.0,0.0
2024-06-05,FIFA World Cup qualification,Antigua and Barbuda,Bermuda,1.0,1.0
2024-06-05,FIFA World Cup qualification,Trinidad and Tobago,Grenada,2.0,2.0
2024-06-05,FIFA World Cup qualification,Curaçao,Barbados,4.0,1.0
2024-06-05,FIFA World Cup qualification,Nicaragua,Montserrat,4.0,1.0
2024-06-05,FIFA World Cup qualification,Guatemala,Dominica,6.0,0.0
2024-06-05,FIFA World Cup qualification,Suriname,Saint Vincent and the Grenadines,4.0,1.0
2024-06-06,Friendly,Gibraltar,Wales,0.0,0.0
2024-06-06,Friendly,Netherlands,Canada,4.0,0.0
2024-06-06,FIFA World Cup qualification,Guinea-Bissau,Ethiopia,0.0,0.0
2024-06-06,FIFA World Cup qualification,Egypt,Burkina Faso,2.0,1.0
2024-06-06,FIFA World Cup qualification,Mauritania,Sudan,0.0,2.0
2024-06-06,FIFA World Cup qualification,Senegal,DR Congo,1.0,1.0
2024-06-06,FIFA World Cup qualification,Benin,Rwanda,1.0,0.0
2024-06-06,FIFA World Cup qualification,Libya,Mauritius,2.0,1.0
2024-06-06,FIFA World Cup qualification,Algeria,Guinea,1.0,2.0
2024-06-06,FIFA World Cup qualification,Malawi,São Tomé and Príncipe,3.0,1.0
2024-06-06,FIFA World Cup qualification,Mali,Ghana,1.0,2.0
2024-06-06,FIFA World Cup qualification,Afghanistan,Qatar,0.0,0.0
2024-06-06,FIFA World Cup qualification,India,Kuwait,0.0,0.0
2024-06-06,FIFA World Cup qualification,Myanmar,Japan,0.0,5.0
2024-06-06,FIFA World Cup qualification,North Korea,Syria,1.0,0.0
2024-06-06,FIFA World Cup qualification,China,Thailand,1.0,1.0
2024-06-06,FIFA World Cup qualification,Singapore,South Korea,0.0,7.0
2024-06-06,FIFA World Cup qualification,Taiwan,Oman,0.0,3.0
2024-06-06,FIFA World Cup qualification,Kyrgyzstan,Malaysia,1.0,1.0
2024-06-06,FIFA World Cup qualification,Uzbekistan,Turkmenistan,3.0,1.0
2024-06-06,FIFA World Cup qualification,Hong Kong,Iran,2.0,4.0
2024-06-06,FIFA World Cup qualification,Indonesia,Iraq,0.0,2.0
2024-06-06,FIFA World Cup qualification,Vietnam,Philippines,3.0,2.0
2024-06-06,FIFA World Cup qualification,Jordan,Tajikistan,3.0,0.0
2024-06-06,FIFA World Cup qualification,Pakistan,Saudi Arabia,0.0,3.0
2024-06-06,FIFA World Cup qualification,Nepal,United Arab Emirates,0.0,4.0
2024-06-06,FIFA World Cup qualification,Bahrain,Yemen,0.0,0.0
2024-06-06,FIFA World Cup qualification,Bangladesh,Australia,0.0,2.0
2024-06-06,FIFA World Cup qualification,Palestine,Lebanon,0.0,0.0
2024-06-06,FIFA World Cup qualification,Honduras,Cuba,3.0,1.0
2024-06-06,FIFA World Cup qualification,Costa Rica,Saint Kitts and Nevis,4.0,0.0
2024-06-06,FIFA World Cup qualification,Haiti,Saint Lucia,2.0,1.0
2024-06-06,FIFA World Cup qualification,Panama,Guyana,2.0,0.0
2024-06-06,FIFA World Cup qualification,Jamaica,Dominican Republic,1.0,0.0
2024-06-06,FIFA World Cup qualification,El Salvador,Puerto Rico,0.0,0.0
2024-06-07,Friendly,Albania,Azerbaijan,3.0,1.0
2024-06-07,Friendly,Armenia,Kazakhstan,2.0,1.0
2024-06-07,Friendly,Belarus,Russia,0.0,4.0
2024-06-07,Friendly,Cambodia,Mongolia,2.0,0.0
2024-06-07,Friendly,Czech Republic,Malta,7.0,1.0
2024-06-07,Friendly,England,Iceland,0.0,1.0
2024-06-07,Friendly,Germany,Greece,2.0,1.0
2024-06-07,Friendly,Peru,Paraguay,0.0,0.0
2024-06-07,Friendly,Poland,Ukraine,3.0,1.0
2024-06-07,Friendly,Romania,Liechtenstein,0.0,0.0
2024-06-07,Friendly,Scotland,Finland,2.0,2.0
2024-06-07,FIFA World Cup qualification,Zimbabwe,Lesotho,0.0,2.0
2024-06-07,FIFA World Cup qualification,Nigeria,South Africa,1.0,1.0
2024-06-07,FIFA World Cup qualification,Angola,Eswatini,1.0,0.0
2024-06-07,FIFA World Cup qualification,Morocco,Zambia,2.0,1.0
2024-06-07,FIFA World Cup qualification,Kenya,Burundi,1.0,1.0
2024-06-07,FIFA World Cup qualification,Ivory Coast,Gabon,1.0,0.0
2024-06-07,FIFA World Cup qualification,Mozambique,Somalia,2.0,1.0
2024-06-07,FIFA World Cup qualification,Uganda,Botswana,1.0,0.0
2024-06-07,FIFA World Cup qualification,Madagascar,Comoros,2.0,1.0
2024-06-08,Friendly,Brunei,Sri Lanka,1.0,0.0
2024-06-08,Baltic Cup,Latvia,Lithuania,0.0,2.0
2024-06-08,Baltic Cup,Estonia,Faroe Islands,4.0,1.0
2024-06-08,Friendly,Belgium,Luxembourg,3.0,0.0
2024-06-08,Friendly,Denmark,Norway,3.0,1.0
2024-06-08,Friendly,Hungary,Israel,3.0,0.0
2024-06-08,Friendly,Mexico,Brazil,2.0,3.0
2024-06-08,Friendly,Moldova,Cyprus,3.0,2.0
2024-06-08,Friendly,Portugal,Croatia,1.0,2.0
2024-06-08,Friendly,Slovenia,Bulgaria,1.0,1.0
2024-06-08,Friendly,Spain,Northern Ireland,5.0,1.0
2024-06-08,Friendly,Sweden,Serbia,0.0,3.0
2024-06-08,Friendly,Switzerland,Austria,1.0,1.0
2024-06-08,Friendly,United States,Colombia,1.0,5.0
2024-06-08,FIFA World Cup qualification,Cameroon,Cape Verde,4.0,1.0
2024-06-08,FIFA World Cup qualification,Gambia,Seychelles,5.0,1.0
2024-06-08,FIFA World Cup qualification,Cayman Islands,Antigua and Barbuda,1.0,0.0
2024-06-08,FIFA World Cup qualification,Bahamas,Trinidad and Tobago,1.0,7.0
2024-06-08,FIFA World Cup qualification,Aruba,Curaçao,0.0,2.0
2024-06-08,FIFA World Cup qualification,Belize,Nicaragua,0.0,4.0
2024-06-08,FIFA World Cup qualification,British Virgin Islands,Guatemala,0.0,3.0
2024-06-08,FIFA World Cup qualification,Anguilla,Suriname,0.0,4.0
2024-06-09,Friendly,Argentina,Ecuador,1.0,0.0
2024-06-09,Friendly,France,Canada,0.0,0.0
2024-06-09,Friendly,Italy,Bosnia and Herzegovina,1.0,0.0
2024-06-09,Friendly,Montenegro,Georgia,1.0,3.0
2024-06-09,Friendly,Slovakia,Wales,4.0,0.0
2024-06-09,FIFA World Cup qualification,Djibouti,Ethiopia,1.0,1.0
2024-06-09,FIFA World Cup qualification,Mauritania,Senegal,0.0,1.0
2024-06-09,FIFA World Cup qualification,DR Congo,Togo,1.0,0.0
2024-06-09,FIFA World Cup qualification,São Tomé and Príncipe,Liberia,0.0,1.0
2024-06-09,FIFA World Cup qualification,Namibia,Tunisia,0.0,0.0
2024-06-09,FIFA World Cup qualification,Bermuda,Honduras,1.0,6.0
2024-06-09,FIFA World Cup qualification,Grenada,Costa Rica,0.0,3.0
2024-06-09,FIFA World Cup qualification,Barbados,Haiti,1.0,3.0
2024-06-09,FIFA World Cup qualification,Montserrat,Panama,1.0,3.0
2024-06-09,FIFA World Cup qualification,Dominica,Jamaica,2.0,3.0
2024-06-09,FIFA World Cup qualification,Saint Vincent and the Grenadines,El Salvador,1.0,3.0
2024-06-10,Friendly,Czech Republic,North Macedonia,2.0,1.0
2024-06-10,Friendly,Netherlands,Iceland,4.0,0.0
2024-06-10,Friendly,Poland,Turkey,2.0,1.0
2024-06-10,FIFA World Cup qualification,Guinea-Bissau,Egypt,1.0,1.0
2024-06-10,FIFA World Cup qualification,Burkina Faso,Sierra Leone,2.0,2.0
2024-06-10,FIFA World Cup qualification,Benin,Nigeria,2.0,1.0
2024-06-10,FIFA World Cup qualification,Somalia,Botswana,1.0,3.0
2024-06-10,FIFA World Cup qualification,Uganda,Algeria,1.0,2.0
2024-06-10,FIFA World Cup qualification,Guinea,Mozambique,0.0,1.0
2024-06-10,FIFA World Cup qualification,Equatorial Guinea,Malawi,1.0,0.0
2024-06-10,FIFA World Cup qualification,Ghana,Central African Republic,4.0,3.0
2024-06-11,Baltic Cup,Latvia,Faroe Islands,1.0,0.0
2024-06-11,Baltic Cup,Lithuania,Estonia,1.0,1.0
2024-06-11,Friendly,Brunei,Sri Lanka,1.0,0.0
2024-06-11,Friendly,Andorra,Northern Ireland,0.0,2.0
2024-06-11,Friendly,Azerbaijan,Kazakhstan,3.0,2.0
2024-06-11,Friendly,Chile,Paraguay,3.0,0.0
2024-06-11,Friendly,Greece,Malta,2.0,0.0
2024-06-11,Friendly,Israel,Belarus,4.0,0.0
2024-06-11,Friendly,Moldova,Ukraine,0.0,4.0
2024-06-11,Friendly,Mongolia,Cambodia,2.0,1.0
2024-06-11,Friendly,Portugal,Republic of Ireland,3.0,0.0
2024-06-11,Friendly,San Marino,Cyprus,1.0,4.0
2024-06-11,FIFA World Cup qualification,South Sudan,Sudan,0.0,3.0
2024-06-11,FIFA World Cup qualification,Lesotho,Rwanda,0.0,1.0
2024-06-11,FIFA World Cup qualification,South Africa,Zimbabwe,3.0,1.0
2024-06-11,FIFA World Cup qualification,Cape Verde,Libya,1.0,0.0
2024-06-11,FIFA World Cup qualification,Mauritius,Eswatini,2.0,1.0
2024-06-11,FIFA World Cup qualification,Angola,Cameroon,1.0,1.0
2024-06-11,FIFA World Cup qualification,Zambia,Tanzania,0.0,1.0
2024-06-11,FIFA World Cup qualification,Morocco,Congo,6.0,0.0
2024-06-11,FIFA World Cup qualification,Kenya,Ivory Coast,0.0,0.0
2024-06-11,FIFA World Cup qualification,Gabon,Gambia,3.0,2.0
2024-06-11,FIFA World Cup qualification,Seychelles,Burundi,1.0,3.0
2024-06-11,FIFA World Cup qualification,Madagascar,Mali,0.0,0.0
2024-06-11,FIFA World Cup qualification,Chad,Comoros,0.0,2.0
2024-06-11,FIFA World Cup qualification,Kuwait,Afghanistan,1.0,0.0
2024-06-11,FIFA World Cup qualification,Qatar,India,2.0,1.0
2024-06-11,FIFA World Cup qualification,Japan,Syria,5.0,0.0
2024-06-11,FIFA World Cup qualification,North Korea,Myanmar,4.0,1.0
2024-06-11,FIFA World Cup qualification,Thailand,Singapore,3.0,1.0
2024-06-11,FIFA World Cup qualification,South Korea,China,1.0,0.0
2024-06-11,FIFA World Cup qualification,Oman,Kyrgyzstan,1.0,1.0
2024-06-11,FIFA World Cup qualification,Malaysia,Taiwan,3.0,1.0
2024-06-11,FIFA World Cup qualification,Turkmenistan,Hong Kong,0.0,0.0
2024-06-11,FIFA World Cup qualification,Iran,Uzbekistan,0.0,0.0
2024-06-11,FIFA World Cup qualification,Indonesia,Philippines,2.0,0.0
2024-06-11,FIFA World Cup qualification,Iraq,Vietnam,3.0,1.0
2024-06-11,FIFA World Cup qualification,Tajikistan,Pakistan,3.0,0.0
2024-06-11,FIFA World Cup qualification,Saudi Arabia,Jordan,1.0,2.0
2024-06-11,FIFA World Cup qualification,United Arab Emirates,Bahrain,1.0,1.0
2024-06-11,FIFA World Cup qualification,Yemen,Nepal,2.0,2.0
2024-06-11,FIFA World Cup qualification,Lebanon,Bangladesh,4.0,0.0
2024-06-11,FIFA World Cup qualification,Australia,Palestine,5.0,0.0
2024-06-11,FIFA World Cup qualification,Cuba,Cayman Islands,3.0,0.0
2024-06-11,FIFA World Cup qualification,Saint Kitts and Nevis,Bahamas,1.0,0.0
2024-06-11,FIFA World Cup qualification,Saint Lucia,Aruba,2.0,2.0
2024-06-11,FIFA World Cup qualification,Guyana,Belize,3.0,1.0
2024-06-11,FIFA World Cup qualification,Dominican Republic,British Virgin Islands,4.0,0.0
2024-06-11,FIFA World Cup qualification,Puerto Rico,Anguilla,8.0,0.0
2024-06-12,Friendly,Ecuador,Bolivia,3.0,1.0
2024-06-12,Friendly,United States,Brazil,1.0,1.0
2024-06-14,UEFA Euro,Germany,Scotland,5.0,1.0
2024-06-14,Friendly,Argentina,Guatemala,4.0,1.0
2024-06-14,Friendly,El Salvador,Peru,0.0,1.0
2024-06-15,UEFA Euro,Hungary,Switzerland,1.0,3.0
2024-06-15,UEFA Euro,Spain,Croatia,3.0,0.0
2024-06-15,UEFA Euro,Italy,Albania,2.0,1.0
2024-06-15,Friendly,Colombia,Bolivia,3.0,0.0
2024-06-15,Oceania Nations Cup,Vanuatu,Solomon Islands,1.0,0.0
2024-06-16,Friendly,Ecuador,Honduras,2.0,1.0
2024-06-16,UEFA Euro,Slovenia,Denmark,1.0,1.0
2024-06-16,UEFA Euro,Serbia,England,0.0,1.0
2024-06-16,UEFA Euro,Poland,Netherlands,1.0,2.0
2024-06-16,Friendly,Panama,Paraguay,0.0,1.0
2024-06-16,Oceania Nations Cup,Tahiti,Samoa,2.0,0.0
2024-06-16,Oceania Nations Cup,Fiji,Papua New Guinea,5.0,1.0
2024-06-17,UEFA Euro,Austria,France,0.0,1.0
2024-06-17,UEFA Euro,Romania,Ukraine,3.0,0.0
2024-06-17,UEFA Euro,Belgium,Slovakia,0.0,1.0
2024-06-18,UEFA Euro,Turkey,Georgia,3.0,1.0
2024-06-18,UEFA Euro,Portugal,Czech Republic,2.0,1.0
2024-06-18,Oceania Nations Cup,New Zealand,Solomon Islands,3.0,0.0
2024-06-19,UEFA Euro,Germany,Hungary,2.0,0.0
2024-06-19,UEFA Euro,Scotland,Switzerland,1.0,1.0
2024-06-19,UEFA Euro,Croatia,Albania,2.0,2.0
2024-06-19,Oceania Nations Cup,Papua New Guinea,Tahiti,1.0,1.0
2024-06-19,Oceania Nations Cup,Fiji,Samoa,9.0,1.0
2024-06-20,UEFA Euro,Spain,Italy,1.0,0.0
2024-06-20,UEFA Euro,Slovenia,Serbia,1.0,1.0
2024-06-20,UEFA Euro,Denmark,England,1.0,1.0
2024-06-20,Copa América,Argentina,Canada,2.0,0.0
2024-06-21,UEFA Euro,Poland,Austria,1.0,3.0
2024-06-21,UEFA Euro,Netherlands,France,0.0,0.0
2024-06-21,UEFA Euro,Slovakia,Ukraine,1.0,2.0
2024-06-21,Oceania Nations Cup,Vanuatu,New Zealand,0.0,4.0
2024-06-21,Copa América,Peru,Chile,0.0,0.0
2024-06-22,UEFA Euro,Belgium,Romania,2.0,0.0
2024-06-22,UEFA Euro,Georgia,Czech Republic,1.0,1.0
2024-06-22,UEFA Euro,Turkey,Portugal,0.0,3.0
2024-06-22,Oceania Nations Cup,Samoa,Papua New Guinea,1.0,2.0
2024-06-22,Oceania Nations Cup,Fiji,Tahiti,1.0,0.0
2024-06-22,Copa América,Ecuador,Venezuela,1.0,2.0
2024-06-22,Copa América,Mexico,Jamaica,1.0,0.0
2024-06-23,UEFA Euro,Germany,Switzerland,1.0,1.0
2024-06-23,UEFA Euro,Scotland,Hungary,0.0,1.0
2024-06-23,Copa América,United States,Bolivia,2.0,0.0
2024-06-23,Copa América,Uruguay,Panama,3.0,1.0
2024-06-24,UEFA Euro,Albania,Spain,0.0,1.0
2024-06-24,UEFA Euro,Croatia,Italy,1.0,1.0
2024-06-24,Copa América,Colombia,Paraguay,2.0,1.0
2024-06-24,Copa América,Brazil,Costa Rica,0.0,0.0
2024-06-25,UEFA Euro,England,Slovenia,0.0,0.0
2024-06-25,UEFA Euro,Denmark,Serbia,0.0,0.0
2024-06-25,UEFA Euro,Netherlands,Austria,2.0,3.0
2024-06-25,UEFA Euro,France,Poland,1.0,1.0
2024-06-25,Copa América,Peru,Canada,0.0,1.0
2024-06-25,Copa América,Chile,Argentina,0.0,1.0
2024-06-26,UEFA Euro,Slovakia,Romania,1.0,1.0
2024-06-26,UEFA Euro,Ukraine,Belgium,0.0,0.0
2024-06-26,UEFA Euro,Georgia,Portugal,2.0,0.0
2024-06-26,UEFA Euro,Czech Republic,Turkey,1.0,2.0
2024-06-26,Copa América,Ecuador,Jamaica,3.0,1.0
2024-06-26,Copa América,Venezuela,Mexico,1.0,0.0
2024-06-27,Oceania Nations Cup,Vanuatu,Fiji,2.0,1.0
2024-06-27,Oceania Nations Cup,New Zealand,Tahiti,5.0,0.0
2024-06-27,Copa América,United States,Panama,1.0,2.0
2024-06-27,Copa América,Uruguay,Bolivia,5.0,0.0
2024-06-28,Copa América,Colombia,Costa Rica,3.0,0.0
2024-06-28,Copa América,Paraguay,Brazil,1.0,4.0
2024-06-29,UEFA Euro,Switzerland,Italy,2.0,0.0
2024-06-29,UEFA Euro,Germany,Denmark,2.0,0.0
2024-06-29,Copa América,Argentina,Peru,2.0,0.0
2024-06-29,Copa América,Canada,Chile,0.0,0.0
2024-06-30,UEFA Euro,England,Slovakia,2.0,1.0
2024-06-30,UEFA Euro,Spain,Georgia,4.0,1.0
2024-06-30,Oceania Nations Cup,Tahiti,Fiji,2.0,1.0
2024-06-30,Oceania Nations Cup,Vanuatu,New Zealand,0.0,3.0
2024-06-30,Copa América,Mexico,Ecuador,0.0,0.0
2024-06-30,Copa América,Jamaica,Venezuela,0.0,3.0
2024-07-01,UEFA Euro,France,Belgium,1.0,0.0
2024-07-01,UEFA Euro,Portugal,Slovenia,0.0,0.0
2024-07-01,Copa América,United States,Uruguay,0.0,1.0
2024-07-01,Copa América,Bolivia,Panama,1.0,3.0
2024-07-02,UEFA Euro,Romania,Netherlands,0.0,3.0
2024-07-02,UEFA Euro,Austria,Turkey,1.0,2.0
2024-07-02,Copa América,Brazil,Colombia,1.0,1.0
2024-07-02,Copa América,Costa Rica,Paraguay,2.0,1.0
2024-07-04,Copa América,Argentina,Ecuador,1.0,1.0
2024-07-05,UEFA Euro,Germany,Spain,1.0,2.0
2024-07-05,UEFA Euro,Portugal,France,0.0,0.0
2024-07-05,Copa América,Venezuela,Canada,1.0,1.0
2024-07-06,UEFA Euro,England,Switzerland,1.0,1.0
2024-07-06,UEFA Euro,Netherlands,Turkey,2.0,1.0
2024-07-06,Copa América,Uruguay,Brazil,0.0,0.0
2024-07-06,Copa América,Colombia,Panama,5.0,0.0
2024-07-09,UEFA Euro,Spain,France,2.0,1.0
2024-07-09,Copa América,Argentina,Canada,2.0,0.0
2024-07-10,UEFA Euro,Netherlands,England,1.0,2.0
2024-07-10,Copa América,Uruguay,Colombia,0.0,1.0
2024-07-13,Copa América,Canada,Uruguay,2.0,2.0
2024-07-14,UEFA Euro,Spain,England,2.0,1.0
2024-07-14,Copa América,Argentina,Colombia,1.0,0.0
2024-07-27,Friendly,Guatemala,El Salvador,0.0,1.0
2024-07-27,Friendly,Jordan,North Korea,0.0,0.0
2024-08-29,Friendly,Jordan,North Korea,2.0,1.0
2024-09-01,Friendly,Guatemala,Uruguay,1.0,1.0
2024-09-02,Tri-Nations Series,Fiji,Solomon Islands,1.0,0.0
2024-09-02,Tri-Nations Series,Fiji,Hong Kong,1.0,1.0
2024-09-03,Intercontinental Cup,India,Mauritius,0.0,0.0
2024-09-04,Friendly,Gibraltar,Andorra,1.0,0.0
2024-09-04,Merdeka Tournament,Lebanon,Tajikistan,1.0,0.0
2024-09-04,Merdeka Tournament,Malaysia,Philippines,2.0,1.0
2024-09-04,African Cup of Nations qualification,Comoros,Gambia,1.0,1.0
2024-09-04,African Cup of Nations qualification,Libya,Rwanda,1.0,1.0
2024-09-04,African Cup of Nations qualification,Sudan,Niger,1.0,0.0
2024-09-04,African Cup of Nations qualification,Tanzania,Ethiopia,0.0,0.0
2024-09-04,CONCACAF Nations League,United States Virgin Islands,Bahamas,3.0,3.0
2024-09-04,CONCACAF Nations League,Turks and Caicos Islands,Anguilla,0.0,2.0
2024-09-04,CONCACAF Nations League,Cayman Islands,British Virgin Islands,1.0,0.0
2024-09-05,Tri-Nations Series,Hong Kong,Solomon Islands,3.0,0.0
2024-09-05,Friendly,Bhutan,Bangladesh,0.0,1.0
2024-09-05,Friendly,Vietnam,Russia,0.0,3.0
2024-09-05,AFC Asian Cup qualification,Sri Lanka,Cambodia,0.0,0.0
2024-09-05,AFC Asian Cup qualification,Timor-Leste,Mongolia,4.0,1.0
2024-09-05,African Cup of Nations qualification,Tunisia,Madagascar,1.0,0.0
2024-09-05,African Cup of Nations qualification,Central African Republic,Lesotho,3.0,1.0
2024-09-05,African Cup of Nations qualification,Algeria,Equatorial Guinea,2.0,0.0
2024-09-05,African Cup of Nations qualification,Ghana,Angola,0.0,1.0
2024-09-05,African Cup of Nations qualification,Guinea-Bissau,Eswatini,1.0,0.0
2024-09-05,African Cup of Nations qualification,Congo,South Sudan,1.0,0.0
2024-09-05,African Cup of Nations qualification,Malawi,Burundi,2.0,3.0
2024-09-05,CONCACAF Nations League,Guyana,Suriname,1.0,3.0
2024-09-05,CONCACAF Nations League,Costa Rica,Guadeloupe,3.0,0.0
2024-09-05,CONCACAF Nations League,Guatemala,Martinique,3.0,1.0
2024-09-05,CONCACAF Nations League,Montserrat,El Salvador,1.0,4.0
2024-09-05,CONCACAF Nations League,Bonaire,Saint Vincent and the Grenadines,1.0,1.0
2024-09-05,UEFA Nations League,Portugal,Croatia,2.0,1.0
2024-09-05,UEFA Nations League,Scotland,Poland,2.0,3.0
2024-09-05,UEFA Nations League,Denmark,Switzerland,2.0,0.0
2024-09-05,UEFA Nations League,Serbia,Spain,0.0,0.0
2024-09-05,UEFA Nations League,Azerbaijan,Sweden,1.0,3.0
2024-09-05,UEFA Nations League,Estonia,Slovakia,0.0,1.0
2024-09-05,UEFA Nations League,Northern Ireland,Luxembourg,2.0,0.0
2024-09-05,UEFA Nations League,Belarus,Bulgaria,0.0,0.0
2024-09-05,UEFA Nations League,San Marino,Liechtenstein,1.0,0.0
2024-09-05,FIFA World Cup qualification,Bolivia,Venezuela,4.0,0.0
2024-09-05,FIFA World Cup qualification,Argentina,Chile,3.0,0.0
2024-09-05,FIFA World Cup qualification,Qatar,United Arab Emirates,1.0,3.0
2024-09-05,FIFA World Cup qualification,Uzbekistan,North Korea,1.0,0.0
2024-09-05,FIFA World Cup qualification,Iran,Kyrgyzstan,1.0,0.0
